N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_null,Kennedy_optML,p_null,beta_star,p_star,GG_alpha,GG_beta,GG_K,Kennedy_null_GG,p_null_GG,Kennedy_optML_GG,beta_star_GG,p_star_GG
0.9246236532663317,0.15735556225387007,0.9820644287394087,0.9454030105456876,0.9167287399082925,0.9190494795586768,0.5177683265100844,-0.9827290236573052,0.48398639206491806,4.0,2.0,256.0,0.6365539713192214,0.49538094436562574,0.6365855161367147,-0.9667906303712085,0.5051280047243767
0.9346738994974875,0.15422421420888724,0.982774000855557,0.9472171990966703,0.9193168691878196,0.9215165042565931,0.5172777325641833,-0.9872995394699101,0.48438957187080445,4.0,2.0,256.0,0.6380845948677558,0.4947633595617875,0.6380937640307524,-0.9696092825061545,0.5055101055378556
0.9447241457286433,0.15115517943989143,0.983455391389414,0.9489729654891322,0.9218299562390871,0.9239141785390391,0.5167989453825437,-0.9918590853078876,0.4847848279223923,4.0,2.0,256.0,0.6395608969776133,0.49415487959352805,0.6395610973168346,-0.9723899213725765,0.5058855671628398
0.9547743919597991,0.14814721792363755,0.9841097281727308,0.9506721114803814,0.9242699326284421,0.9262442111939656,0.5163317526709293,-0.9964077558164367,0.4851722287727299,4.0,2.0,256.0,0.6409841202824174,0.4935553655617005,0.6409886119643198,-0.9751289768477036,0.506254056586131
0.9648246381909548,0.14519911431312527,0.9847380932271362,0.9523163866199577,0.9266386912120599,0.9285082778347524,0.5158759429851675,-1.000945645684838,0.485551847224254,4.0,2.0,256.0,0.6423554816229483,0.49296468051619047,0.6423772355487831,-0.9778465094500338,0.5066175580018708
0.9748748844221106,0.142309677446546,0.9853415246781675,0.9539074896239517,0.928938086410304,0.93070802127957,0.5154313058661563,-1.0054728411338203,0.4859237583315065,4.0,2.0,256.0,0.6436761724906543,0.4923826894379554,0.6437279297000512,-0.9805238183818971,0.5069743212456165
0.9849251306532664,0.1394777398660019,0.9859210185850978,0.9554470697186406,0.9311699345056715,0.9328450519295307,0.5149976319688011,-1.0099894209519007,0.4862880395397363,4.0,2.0,256.0,0.6449473594687446,0.4918092592206403,0.6450417349859232,-0.9831450969503843,0.5073228783546285
0.9949753768844222,0.13670215734580227,0.9864775306906002,0.9569367279539269,0.9333360139629261,0.9349209481460533,0.5145747131849323,-1.0144954546298377,0.4866447702922248,4.0,2.0,256.0,0.6461701846705142,0.4912442586518223,0.646319620624468,-0.985730995082908,0.5076651926314432
1.0050256231155779,0.13398180843014657,0.9870119780940657,0.9583780184870496,0.9354380657700414,0.9369372566278057,0.5141623427602637,-1.0189910064082284,0.48699403232062766,4.0,2.0,256.0,0.6473457661745834,0.49068755839393463,0.6475624679667604,-0.9882896879341588,0.5080020517868115
1.0150758693467337,0.13131559398000764,0.9875252408521926,0.9597724498370541,0.9374777937986252,0.9388954927875589,0.5137603154054612,-1.0234761333953004,0.4873359092715499,4.0,2.0,256.0,0.6484751984567572,0.4901390309649136,0.6487711026541525,-0.9908269291352249,0.50833404274928
1.0251261155778895,0.12870243672903198,0.9880181635102636,0.9611214861104928,0.9394568651825068,0.9407971411292311,0.5133684274013998,-1.0279508914885012,0.48767048705185706,4.0,2.0,256.0,0.6495595528182383,0.489598550718611,0.6499463024344546,-0.9933484280168994,0.5086617092531345
1.0351763618090453,0.12614128084827714,0.9884915565673525,0.9624265481988369,0.9413769107132175,0.9426436556253656,0.5129864766986952,-1.032415312239885,0.48799785182492206,4.0,2.0,256.0,0.650599877809953,0.4890659938250093,0.6510887991805206,-0.9958599982035059,0.508985629593209
1.0452266080402008,0.12363109151961132,0.9889461978785306,0.9636890149480635,0.9432395252511266,0.9444364600952452,0.5126142630116024,-1.0368694494841248,0.48831809359432565,4.0,2.0,256.0,0.6515971996527665,0.4885412382502745,0.6521992739415785,-0.9983704112287344,0.5093066411063962
1.0552768542713566,0.12117085451760153,0.9893828339969781,0.9649102243009112,0.9450462681510211,0.9461769485838117,0.5122515879063795,-1.041313336164255,0.4886313026212706,4.0,2.0,256.0,0.6525525226533919,0.4880241637366787,0.653278322977843,-1.0008914964370883,0.5096258648544637
1.0653271005025124,0.11875957579972285,0.9898021814587676,0.9660914744122506,0.9467986637009637,0.9478664857415191,0.5118982548842247,-1.0457470014160755,0.48893757060916315,4.0,2.0,256.0,0.6534668296158115,0.4875146517824215,0.6543266109870396,-1.0033914239471002,0.5099404958950171
1.0753773467336682,0.11639628110472197,0.990204928012929,0.9672340247380606,0.9484982015732959,0.9495064072052221,0.5115540694588957,-1.0501704729836188,0.4892369907977934,4.0,2.0,256.0,0.6543410822480513,0.48701258562137695,0.6553447902395474,-1.0058964440221352,0.5102528965789317
1.085427592964824,0.11408001555897333,0.9905917337992908,0.9683390970984664,0.9501463372866873,0.9510980199801692,0.5112188392291285,-1.0545837743761952,0.48952965757621125,4.0,2.0,256.0,0.6551762215641667,0.48651785020279065,0.6563333965757502,-1.0084065626668217,0.510563130670542
1.0954778391959799,0.11180984329066881,0.9909632324764505,0.9694078767153046,0.9517444926781717,0.9526426028231358,0.5108923739459743,-1.0589869250195054,0.4898156663634529,4.0,2.0,256.0,0.6559731682813091,0.48603033217094926,0.6572930365636008,-1.0109215452028149,0.5108711963821672
1.1055280854271357,0.10958484705168482,0.9913200323021236,0.9704415132246821,0.9532940563841494,0.9541414066267153,0.5105744855751806,-1.063379942046667,0.490095113614908,4.0,2.0,256.0,0.6567328232117664,0.4855499198448432,0.6582241382474368,-1.0134723547411062,0.5111798475568288
1.1155783316582915,0.10740412784697431,0.9916627171679978,0.9714411216649862,0.9547963843293685,0.9555956548047514,0.5102649883547431,-1.0677628393735483,0.4903680966333347,4.0,2.0,256.0,0.6574560676498764,0.4850765031978413,0.6591273424116415,-1.01595050158139,0.5114797807243331
1.1256285778894473,0.10526680457133372,0.9919918475911215,0.9724077834408017,0.9562528002229369,0.9570065436788782,0.5099636988477573,-1.0721356293661852,0.49063471354729904,4.0,2.0,256.0,0.658143763753733,0.48460997383739446,0.6600034922493923,-1.0183816298297346,0.5117731960685699
1.135678824120603,0.10317201365339826,0.9923079616637558,0.9733425472631861,0.9576645960604557,0.9583752428661109,0.5096704359907057,-1.0764983174865728,0.49089506277154776,4.0,2.0,256.0,0.6587967549216083,0.48415022498478394,0.6608532747364155,-1.020784112725559,0.5120616837918371
1.1457290703517586,0.10111890870672162,0.9926115759635212,0.9742464300667597,0.9590330326313998,0.9597028956674083,0.5093850211373119,-1.0808509204353034,0.4911492442656659,4.0,2.0,256.0,0.6594158661630369,0.48369715145492864,0.6616773089840868,-1.0231663857306361,0.5123459756263392
1.1557793165829144,0.09910666018779898,0.9929031864255884,0.9751204179040508,0.9603593400309044,0.9609906194571152,0.5091072780981006,-1.0851934238122627,0.49139735643959853,4.0,2.0,256.0,0.66000190446451,0.483250649636265,0.6624761694991023,-1.0255347119503713,0.5126266311791714
1.1658295628140702,0.09713445506089563,0.9931832691785735,0.9759654668175419,0.9616447181751628,0.9622395060731688,0.5088370331757995,-1.0895258486588661,0.4916395005108451,4.0,2.0,256.0,0.6605556591497381,0.4828106174707102,0.6632503912790344,-1.0278957940413131,0.5129042411511122
1.175879809045226,0.09520149646954512,0.9934522813457225,0.9767825036898513,0.9628903373196624,0.9634506222079477,0.5085741151967215,-1.0938481936519209,0.4918757765731251,4.0,2.0,256.0,0.6610779022344575,0.4823769544337207,0.6640004541387658,-1.030265844803466,0.5131801793944148
1.1859300552763818,0.0933070034145847,0.9937106618128926,0.9775724270724934,0.9640973385795378,0.9646250097996211,0.5083183555382649,-1.0981604570978025,0.4921062849529602,4.0,2.0,256.0,0.6615693887757571,0.4819495615144556,0.664726825720231,-1.032615787456458,0.5134521086402466
1.1959803015075376,0.09145021043859773,0.9939588319647717,0.9783361079936418,0.965266834451334,0.9657636864238457,0.5080695881526734,-1.1024626391087557,0.49233112623039343,4.0,2.0,256.0,0.66203085721591,0.48152834119605364,0.6654300507403369,-1.0349530142212835,0.5137206519829877
1.2060305477386934,0.0896303673166357,0.9941971963907007,0.9790743907453205,0.96639990933553,0.9668676456856541,0.5078276495871904,-1.1067547411839838,0.4925504011198503,4.0,2.0,256.0,0.6624630297207104,0.4811131974360316,0.6661106016997957,-1.0372898595757132,0.5139868414963241
1.2160807939698492,0.08784673875309482,0.9944261435614132,0.9797880936504509,0.9674976200591868,0.967937857611357,0.5075923790007475,-1.1110367594625419,0.49276420993447284,4.0,2.0,256.0,0.6628666125123106,0.4807040356468128,0.6667688780655121,-1.0396407217459178,0.5142518768864615
1.226131040201005,0.08609860408462455,0.9946460464779335,0.9804780098101711,0.9685609963981289,0.9689752690402875,0.5073636181773243,-1.1153086928333253,0.4929726530212356,4.0,2.0,256.0,0.6632422961965717,0.48030076267639127,0.6674053024354745,-1.0419870216936788,0.5145143030795348
1.2361812864321609,0.08438525698894851,0.9948572632938273,0.981144907831832,0.969591041598092,0.9699808040161997,0.5071412115361154,-1.1195705389588249,0.4931758304114504,4.0,2.0,256.0,0.6635907560849382,0.4799032867891374,0.6680203197112878,-1.0443153523934294,0.5147730951565375
1.2462315326633164,0.08270600519947952,0.9950601379119374,0.9817895325380883,0.9705887328943124,0.970955364178133,0.5069250061386372,-1.123822294938216,0.4933738417891233,4.0,2.0,256.0,0.663912652510857,0.47951151764675165,0.6686143830093373,-1.0466456392911934,0.5150298487129558
1.2562817788944722,0.08106017022561375,0.9952550005566884,0.9824126056574881,0.9715550220290473,0.9718998291505503,0.5067148516929125,-1.12806395875908,0.4935667864821453,4.0,2.0,256.0,0.6642086311407648,0.4791253662893705,0.6691879102557637,-1.0489599706291974,0.5152831958881859
1.266332025125628,0.07944708707859136,0.9954421683229995,0.9830148264969464,0.9724908357665615,0.9728150569325523,0.5065106005548577,-1.1322955274446498,0.49375476328646795,4.0,2.0,256.0,0.6644793232796751,0.4787447451168289,0.6697414017888559,-1.0512370252866738,0.515531500664932
1.2763822713567838,0.07786610400281191,0.995621945702788,0.9835968725965081,0.9733970764051338,0.9737018842859729,0.5063121077270069,-1.136517000024278,0.49393787055942395,4.0,2.0,256.0,0.6647253461713938,0.4783695678700834,0.6702753525993973,-1.0534924282734646,0.5157759891469977
1.2864325175879396,0.07631658221249694,0.9957946250900103,0.9841594003667856,0.9742746222856713,0.9745611271221543,0.506119230854699,-1.1407283709984173,0.4941162057971331,4.0,2.0,256.0,0.6649473032934052,0.4779997496127998,0.6707902015827719,-1.055732808982862,0.5160171962028647
1.2964827638190954,0.07479789563359276,0.9959604872651444,0.9847030457094511,0.9751243282965375,0.9753935808872058,0.5059318302198512,-1.1449296419811195,0.49428986607683295,4.0,2.0,256.0,0.665145784646466,0.4776352067131077,0.67128635983335,-1.0579621356570255,0.5162554486084185
1.3065330100502512,0.07330943065080936,0.9961198018599728,0.9852284246211593,0.9759470263742422,0.9762000209455514,0.5057497687324434,-1.149120807764713,0.49445894771498455,4.0,2.0,256.0,0.6653213670389528,0.4772758568255253,0.6717642171054699,-1.0601834377525334,0.5164910118988101
1.316583256281407,0.07185058585969319,0.9962728278034909,0.9857361337812813,0.9767435259996451,0.9769812029615658,0.5055729119198328,-1.1533018715096468,0.49462354619398835,4.0,2.0,256.0,0.6654746143660105,0.4769216188730562,0.6722241444219073,-1.0623996253869306,0.5167241210621211
1.3266335025125628,0.07042077182363367,0.9964198137497289,0.9862267511238051,0.9775146146893737,0.9777378632791125,0.5054011279140155,-1.1574728308543432,0.494783756129295,4.0,2.0,256.0,0.6656060778835498,0.47657241302946146,0.6726664950571466,-1.0646135211249672,0.516955028350879
1.3366837487437184,0.06901941083570526,0.9965609984882412,0.9867008363937719,0.9782610584821554,0.9784707192987906,0.5052342874369515,-1.1616336882489986,0.49493967139520445,4.0,2.0,256.0,0.665716296477148,0.4762281607017074,0.6730916040834627,-1.0668285766551093,0.5171840183518818
1.3467339949748742,0.06764593668524868,0.9966966113379814,0.9871589316886007,0.978983602419807,0.9791804698527086,0.5050722637840623,-1.1657844387850762,0.4950913845434601,4.0,2.0,256.0,0.6658057969259066,0.47588878451259153,0.6734997847040791,-1.0690507243412457,0.5174115520871763
1.35678424120603,0.06629979442909735,0.9968268725252534,0.9876015619846511,0.9796829710226341,0.979867795576602,0.5049149328060135,-1.1699250920752982,0.4952389878009149,4.0,2.0,256.0,0.6658750941613207,0.4755542082835473,0.6738913079884075,-1.0712892233481628,0.5176383477505544
1.3668344874371858,0.0649804401673562,0.9969519935463989,0.9880292356493707,0.9803598687590174,0.9805333592791219,0.5047621728888849,-1.1740556475983155,0.4953825718804321,4.0,2.0,256.0,0.6659246915212228,0.4752243570176299,0.6742664877610046,-1.073516171830902,0.5178623932083025
1.3768847336683416,0.06368734082364254,0.9970721775158481,0.9884424449393637,0.9810149805089846,0.981177806308123,0.5046138649328339,-1.1781761057714413,0.4955222264368665,4.0,2.0,256.0,0.6659550809988534,0.4748991568826824,0.6746256432769266,-1.0757490642644316,0.5180849816101581
1.3869349798994974,0.0624199739297,0.9971876195001419,0.9888416664847162,0.9816489720215854,0.9818017649137881,0.5044698923293501,-1.1822864774648831,0.4956580404199079,4.0,2.0,256.0,0.6659667434871286,0.47457853519468424,0.6749690160816848,-1.0780140271378384,0.5183080203353042
1.3969852261306532,0.06117782741429878,0.9972985068384994,0.9892273617599046,0.9822624903659004,0.9824058466084307,0.5043301409372004,-1.1863867608565282,0.4957901012782933,4.0,2.0,256.0,0.6659601490181593,0.4742624204012815,0.675296845076376,-1.0802652983806056,0.5185282810605292
1.407035472361809,0.05996039939633655,0.9974050194504855,0.9895999775416097,0.9828561643755437,0.9829906465228269,0.5041944990571556,-1.190476966224364,0.4959184954759806,4.0,2.0,256.0,0.6659357569980893,0.47395074206550064,0.6756095228616585,-1.082481855658282,0.5187442646011281
1.4170857185929648,0.05876719798205677,0.997507330131308,0.9899599463537547,0.9834306050865222,0.9835567437589293,0.5040628574055916,-1.1945571020463694,0.496043308366499,4.0,2.0,256.0,0.6658940164373164,0.4736434308496443,0.675907414668351,-1.0846819966004757,0.5189572988219192
1.4271359648241206,0.05759774106630223,0.9976056048352493,0.9903076869000762,0.983986406168342,0.9841047017388282,0.5039351090870517,-1.1986271740110452,0.49616462393544647,4.0,2.0,256.0,0.6658353661761606,0.4733404184993703,0.6761908364582158,-1.0868730716932555,0.519167910837851
1.4371862110552762,0.05645155613772369,0.9977000029477208,0.990643604484529,0.9845241443482591,0.9846350685498304,0.5038111495658553,-1.2026871914999997,0.49628252503701,4.0,2.0,256.0,0.6657602351060448,0.47304163782795383,0.6764600801083855,-1.0890596596186513,0.5193764460092182
1.447236457286432,0.05532818008786465,0.9977906775464016,0.9909680914198409,0.985044379828595,0.9851483772855321,0.5036908766368335,-1.20673717026322,0.4963970934661052,4.0,2.0,256.0,0.6656690423862563,0.47274702270073155,0.6767154183490413,-1.091245948118937,0.5195832176329898
1.4572867035175878,0.05422715902404565,0.9978777756519102,0.9912815274244836,0.9855476566970404,0.985645146382772,0.5035741903952724,-1.210777110241509,0.4965084091830401,4.0,2.0,256.0,0.6655621976563533,0.47245650801972844,0.6769571047504334,-1.0934370569705611,0.519788600611799
1.4673369497487436,0.05314804808597176,0.9979614384684317,0.991584280008385,0.9860345033298951,0.9861258799543565,0.5034609932061351,-1.214807032737045,0.49661655157412615,4.0,2.0,256.0,0.665440101244284,0.47217002970846655,0.6771853657665667,-1.0956461803218802,0.5199935178763107
1.4773871959798994,0.052090411265989775,0.9980418016147137,0.9918767048476259,0.9865054327881951,0.9865910681174603,0.5033511896726416,-1.2188269508484015,0.49672159841462715,4.0,2.0,256.0,0.6653031443702864,0.47188752469695494,0.6774003936713864,-1.097866098235396,0.5201975079409812
1.4874374422110552,0.05105382123292218,0.9981189953458169,0.9921591461484371,0.9869609432066964,0.9870411873176045,0.5032446866042684,-1.222836876263384,0.49682362610802533,4.0,2.0,256.0,0.6651517093466344,0.47160893090686035,0.6776024032751707,-1.1000980604708284,0.520400676382863
1.497487688442211,0.050037859159406846,0.9981931447660015,0.9924319370007355,0.9874015181756902,0.9874767006481339,0.5031413929842417,-1.2268368267208214,0.49692270992469456,4.0,2.0,256.0,0.664986169773299,0.4713341872368583,0.6777916512927009,-1.1023097639254509,0.5206008776347222
1.5075379346733668,0.049042114552672544,0.9982643700331032,0.9926953997214931,0.9878276271156401,0.9878980581651138,0.5030412199365827,-1.230826815440127,0.4970189235993289,4.0,2.0,256.0,0.6648068907295899,0.4710632335481632,0.67796845407992,-1.1044912894005525,0.5207974702717988
1.5175881809045226,0.048066185088682094,0.9983327865547478,0.9929498461881855,0.9882397256446399,0.9883056971975756,0.5029440806927687,-1.23480686285875,0.4971123398168682,4.0,2.0,256.0,0.6646142289618442,0.47079601065023685,0.678133105131928,-1.1066593448324376,0.5209915768743386
1.5276384271356784,0.04710967644957598,0.9983985051767329,0.9931955781625739,0.9886382559386938,0.9887000426530509,0.5028498905580674,-1.2387769875745165,0.4972030297929299,4.0,2.0,256.0,0.6644085330672339,0.47053246028667506,0.6782858530421587,-1.108827535258908,0.5211841059970809
1.537688673366834,0.04617220216435081,0.9984616323638904,0.9934328876050836,0.9890236470848441,0.9890815073183392,0.5027585668776002,-1.2427372082597012,0.49729106341772267,4.0,2.0,256.0,0.6641901436737496,0.47027252512127066,0.6784269160119014,-1.110985528149366,0.5213744134374497
1.5477389195979898,0.045253383452708254,0.9985222703737401,0.9936620569800195,0.9893963154271613,0.9894504921554592,0.5026700290021865,-1.246687545518988,0.4973765092782974,4.0,2.0,256.0,0.6639593936164351,0.47001614872425185,0.678556565492874,-1.1131256807857324,0.521562015976854
1.5577891658291456,0.04435284907201138,0.9985805174232182,0.9938833595518453,0.9897566649056323,0.9898073865927443,0.5025841982540209,-1.2506280213686793,0.4974594346520274,4.0,2.0,256.0,0.6637166081099344,0.4697632755586957,0.6786750464310064,-1.1152572316186298,0.521747526471551
1.5678394120603014,0.04347023516728654,0.9986364678487636,0.9940970596727907,0.9901050873879876,0.9901525688110477,0.5025009978922298,-1.2545586578611432,0.4975399054781696,4.0,2.0,256.0,0.6634621049174163,0.46951385096711495,0.6787825837193111,-1.1173845016885853,0.5219312398211935
1.5778896582914572,0.04260518512421011,0.9986902122600287,0.9943034130619864,0.9904419629945082,0.9904864060250294,0.5024203530783531,-1.2584794788861189,0.49761798639479504,4.0,2.0,256.0,0.6631961945159428,0.46926782115821697,0.6788793859265625,-1.1195126755993896,0.5221135046516023
1.587939904522613,0.041757349425020865,0.9987418376874709,0.9945026670763726,0.9907676604158655,0.9908092547595015,0.5023421908417929,-1.2623905086464766,0.4976937407211502,4.0,2.0,256.0,0.662919180258345,0.46902513319383404,0.6789656339475503,-1.1216531973174888,0.5222950571901877
1.5979901507537688,0.04092638550729963,0.9987914277240708,0.994695060973592,0.9910825372240535,0.9911214611208209,0.5022664400452734,-1.266291771851625,0.4977672304659384,4.0,2.0,256.0,0.6626313585316694,0.4687857349760238,0.6790415158104941,-1.1237888627115893,0.5224748416645141
1.6080403969849246,0.040111957625559184,0.9988390626614128,0.9948808261670861,0.9913869401764698,0.9914233610633144,0.5021930313503452,-1.2701832965004152,0.4978385163876339,4.0,2.0,256.0,0.6623330189122607,0.4685495752343378,0.6791072395861968,-1.1259089729109142,0.5226522160092727
1.6180906432160804,0.03931373671558852,0.9988848196203559,0.9950601864736053,0.9916812055132205,0.9917152806507373,0.5021218971829735,-1.2740651070083413,0.49790765786845825,4.0,2.0,256.0,0.6620244443175377,0.46831660351325816,0.679163045693365,-1.1280131161746447,0.5228271626774783
1.6281408894472362,0.03853140026149664,0.9989287726765084,0.9952333583533338,0.9919656592477116,0.9919975363127642,0.5020529716992439,-1.2779372342433601,0.49797471314686637,4.0,2.0,256.0,0.6617059111545316,0.4680867701597997,0.6792091465068926,-1.130109215907795,0.5230001876200326
1.6381911356783918,0.0377646321654021,0.9989709929807189,0.9954005511428377,0.9922406174506108,0.9922704350965197,0.5019861907512174,-1.2817997043190132,0.4980397390474943,4.0,2.0,256.0,0.6613776894652412,0.4678600263112773,0.6792457369505012,-1.1322016668764556,0.5231715757965393
1.6482413819095476,0.03701312261971574,0.999011548874779,0.995561967281031,0.9925063865272513,0.992534274913162,0.5019214918529634,-1.2856525480023813,0.498102791252253,4.0,2.0,256.0,0.6610400430688708,0.46763632388323606,0.6792729947664038,-1.134300154787223,0.5233419296457551
1.6582916281407034,0.03627656798196504,0.9990505060025334,0.9957178025283413,0.9927632634885674,0.9927893447795344,0.5018588141468016,-1.2894957951076396,0.49816392414444816,4.0,2.0,256.0,0.6606932297010062,0.46741561555754424,0.6792910796141277,-1.1363920631133615,0.5235105131870603
1.6683418743718592,0.03555467065210933,0.999087927416578,0.9958682461792827,0.993011536215641,0.993035925054907,0.5017980983697752,-1.2933294768341705,0.498223190906774,4.0,2.0,256.0,0.6603375011497903,0.4671978547706458,0.6793001994669138,-1.1384701066764773,0.5236768981212044
1.678392120603015,0.03484713895229646,0.9991238736807234,0.9960134812685982,0.9932514837179518,0.993274287672835,0.5017392868203846,-1.2971536246116415,0.49828064348515877,4.0,2.0,256.0,0.6599731033891563,0.4669829957019731,0.6793005420060052,-1.1405422343279898,0.5238415778788227
1.6884423668341708,0.03415368700901229,0.9991584029683942,0.9961536847711643,0.9934833763854192,0.9935046963681603,0.5016823233255993,-1.3009682725014928,0.4983363326708877,4.0,2.0,256.0,0.6596002767091759,0.46677099326251653,0.679292279526841,-1.142612673811328,0.5240048131285345
1.6984926130653266,0.033474034637575416,0.999191571157124,0.9962890277958214,0.9937074762343303,0.9937274068991934,0.501627153208172,-1.3047734486667597,0.4983903079654199,4.0,2.0,256.0,0.6592192558435774,0.4665618030835507,0.6792755663102872,-1.1446920576908,0.524167246752742
1.7085428592964824,0.032807907228930344,0.9992234319193047,0.9964196757733155,0.9939240371472478,0.9939426672651106,0.5015737232542758,-1.3085691908015777,0.49844261782006205,4.0,2.0,256.0,0.6588302700944935,0.46635538150551564,0.6792505539210829,-1.1467584450519697,0.5243276193324596
1.7185931055276382,0.03215503563869355,0.9992540368093364,0.9965457886384963,0.9941333051069942,0.9941507179186075,0.5015219816814778,-1.3123555348086484,0.4984933095376904,4.0,2.0,256.0,0.6584335434544896,0.46615168556705056,0.679217432169291,-1.1488140631666548,0.5244860688282391
1.728643351758794,0.031515156078407464,0.9992834353473252,0.9966675210069549,0.99433551842481,0.9943517919738527,0.5014718781070693,-1.3161325123464027,0.4985424291608926,4.0,2.0,256.0,0.6580292947259305,0.4659506729941806,0.6791763697769441,-1.1508637504434505,0.5246428903694885
1.7386935979899496,0.030888010008958487,0.9993116750994624,0.9967850223462417,0.9945309079627849,0.9945461154097869,0.5014233635167681,-1.3199001597161986,0.49859002170504657,4.0,2.0,256.0,0.6576177376377359,0.46575230218965263,0.6791275252348176,-1.1529097696738055,0.5247982282989736
1.7487438442211054,0.030273344036115934,0.9993388017552208,0.9968984371418289,0.9947196973506608,0.9947339072688203,0.5013763902338031,-1.3236585134493826,0.49863613107272187,4.0,2.0,256.0,0.65719908095958,0.465556532222421,0.6790710497265028,-1.154953899267785,0.524952198636001
1.7587940904522612,0.02967090980814982,0.9993648592014922,0.9970079050579669,0.9949021031971093,0.9949153798509756,0.5013309118883971,-1.3274076094168392,0.4986808000633684,4.0,2.0,256.0,0.6567735286135861,0.46536332281727966,0.6790070875928775,-1.1569981354398446,0.5251049299547065
1.768844336683417,0.02908046391548595,0.9993898895937902,0.9971135610935765,0.9950783352955803,0.9950907389035338,0.5012868833876574,-1.3311474849629092,0.4987240704246385,4.0,2.0,256.0,0.6563412797835666,0.4651726343446406,0.6789357749761193,-1.1590461818524491,0.52525663967029
1.7788945829145728,0.02850176779235789,0.999413933424633,0.9972155357333171,0.9952485968248299,0.9952601838062394,0.5012442608858856,-1.3348781757698085,0.4987659828301831,4.0,2.0,256.0,0.6559025290218595,0.4649844278104567,0.67885723037852,-1.1611040955766305,0.5254076925232921
1.7889448291457286,0.027934587620416052,0.9994370295892199,0.9973139550939892,0.9954130845442217,0.9954239077521211,0.5012030017553128,-1.3385997225171793,0.49880657699690056,4.0,2.0,256.0,0.6554574663538102,0.46479866484628657,0.6787715967888491,-1.163147744703599,0.5255567520252364
1.7989950753768844,0.027378694234254927,0.999459215448507,0.9974089410663736,0.9955719889839084,0.9955820979239897,0.5011630645572721,-1.3423121658155555,0.49884589150586034,4.0,2.0,256.0,0.6550062773799485,0.46461530769950155,0.6786790277728936,-1.1651858753296458,0.5257043167369185
1.8090453216080402,0.026833863028820317,0.9994805268897897,0.9975006114526734,0.9957254946299938,0.9957349356666753,0.5011244090138117,-1.3460155387921708,0.49888396405440716,4.0,2.0,256.0,0.6545491433759068,0.4644343192236318,0.6785796610033592,-1.167221430961031,0.5258505617566935
1.819095567839196,0.026299873868659143,0.9995009983848853,0.9975890800996647,0.9958737801047762,0.9958825966550658,0.501086995979757,-1.3497098828168679,0.49892083130839254,4.0,2.0,256.0,0.6540862413901269,0.4642556628688507,0.6784736271482776,-1.1692561252842755,0.5259955939184893
1.8291458140703518,0.02577651099897517,0.9995206630460156,0.9976744570276891,0.9960170183421734,0.996025251058012,0.5010507874152251,-1.3533952377062617,0.49895652899700027,4.0,2.0,256.0,0.6536177443394042,0.46407930267259595,0.678361051382184,-1.1712913346642015,0.5261395080672228
1.8391960603015074,0.02526356295845471,0.999539552679479,0.9977568485556089,0.9961553767584319,0.9961630636981629,0.5010157463585974,-1.3570716429550644,0.49899109189810675,4.0,2.0,256.0,0.6531438211023095,0.4639052032503258,0.6782420537752998,-1.1733287535762646,0.5262823882649628
1.8492463065326632,0.024760822493827047,0.9995576978372004,0.9978363574218492,0.99628901741822,0.9962961942078015,0.5009818368999519,-1.3607391391273018,0.49902455388868916,4.0,2.0,256.0,0.6526646366105379,0.46373332978640874,0.6781167490971183,-1.175369972396125,0.526424350252323
1.859296552763819,0.02426808647612517,0.9995751278662413,0.9979130829016297,0.9964180971962012,0.9964247971807443,0.50094902415496,-1.3643977656758746,0.49905694789786803,4.0,2.0,256.0,0.6521803519382268,0.4635636480251456,0.6779852456497432,-1.177418038047966,0.5265655648014297
1.8693467989949748,0.02378515581861281,0.9995918709563544,0.9979871209205129,0.9965427679341919,0.9965490223203749,0.5009172742392471,-1.368047564257894,0.4990883060236709,4.0,2.0,256.0,0.6516911243892839,0.46339612426192167,0.6778476382109458,-1.1794817462321079,0.5267065049097294
1.8793970452261306,0.023311835396344776,0.9996079541856575,0.9980585641643672,0.9966631765939941,0.9966690145838801,0.5008865542432207,-1.3716885752188923,0.49911865950936096,4.0,2.0,256.0,0.6511971075827718,0.4632307253344884,0.6777040277791723,-1.1815409828331984,0.5268461285164818
1.8894472914572864,0.02284793396732802,0.9996234035645017,0.9981275021858577,0.9967794654060074,0.9967849143227557,0.5008568322073651,-1.3753208400185735,0.4991480386827063,4.0,2.0,256.0,0.6506984515363863,0.4630674186143725,0.6775545309170689,-1.1836057576873957,0.5269849672298957
1.8994975376884422,0.022393264095251542,0.9996382440776066,0.9981940215075704,0.9968917720137107,0.996896857419654,0.5008280770980019,-1.378944399888899,0.4991764730960039,4.0,2.0,256.0,0.6501953027480714,0.4629061719984107,0.6773992301048949,-1.18568868182109,0.5271236856086876
1.909547783919598,0.02194764207375401,0.9996524997245306,0.9982582057218582,0.9970002296141104,0.9970049754216398,0.5008002587835191,-1.38255929273994,0.4992039915318727,4.0,2.0,256.0,0.6496878042758111,0.4627469539004097,0.6772382432584414,-1.1877488906029015,0.5272601929339757
1.9195980301507538,0.021510887852198412,0.9996661935585411,0.998320135587525,0.9971049670942489,0.9971093956699273,0.5007733480110619,-1.3861655712556142,0.49923062176691885,4.0,2.0,256.0,0.6491760958156353,0.4625897332429287,0.6770717066556202,-1.1898014965167767,0.5273952732588977
